File,URL,Status,Kind,Final,ElapsedMs,Note,Referer
https://santis.club/_legacy_content/masajlar/anti-stress-masaji/index.html,https://santis.club/_legacy_content/masajlar/anti-stress-masaji/index.html,ERR,page,https://santis.club/_legacy_content/masajlar/anti-stress-masaji/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/backup/backup_20260202_001308/panel.html,https://santis.club/backup/backup_20260202_001308/panel.html,ERR,page,https://santis.club/backup/backup_20260202_001308/panel.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/massagen/kraliyet-thai-masaji/index.html,https://santis.club/de/massagen/kraliyet-thai-masaji/index.html,ERR,page,https://santis.club/de/massagen/kraliyet-thai-masaji/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/ekibimiz/index.html,https://santis.club/tr/ekibimiz/index.html,ERR,page,https://santis.club/tr/ekibimiz/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/masaze/kraliyet-thai-masaji/index.html,https://santis.club/sr/masaze/kraliyet-thai-masaji/index.html,ERR,page,https://santis.club/sr/masaze/kraliyet-thai-masaji/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/ru/services/brazilian-maderotherapy/index.html,https://santis.club/ru/services/brazilian-maderotherapy/index.html,ERR,page,https://santis.club/ru/services/brazilian-maderotherapy/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/fr/massages/compresse-aux-herbes-thai/index.html,https://santis.club/fr/massages/compresse-aux-herbes-thai/index.html,ERR,page,https://santis.club/fr/massages/compresse-aux-herbes-thai/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/SANTIS_CAMPAIGN_PREVIEW.html,https://santis.club/SANTIS_CAMPAIGN_PREVIEW.html,ERR,page,https://santis.club/SANTIS_CAMPAIGN_PREVIEW.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/backup/backup_20260202_010312/panel.html,https://santis.club/backup/backup_20260202_010312/panel.html,ERR,page,https://santis.club/backup/backup_20260202_010312/panel.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/rezervasyon/index.html,https://santis.club/tr/rezervasyon/index.html,ERR,page,https://santis.club/tr/rezervasyon/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/massages/royal-thai-massage/index.html,https://santis.club/en/massages/royal-thai-massage/index.html,ERR,page,https://santis.club/en/massages/royal-thai-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/ru/services/g5-vibro-sculpting/index.html,https://santis.club/ru/services/g5-vibro-sculpting/index.html,ERR,page,https://santis.club/ru/services/g5-vibro-sculpting/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/ru/massages/classic-swedish-massage/index.html,https://santis.club/ru/massages/classic-swedish-massage/index.html,ERR,page,https://santis.club/ru/massages/classic-swedish-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/admin/audit-button.html,https://santis.club/admin/audit-button.html,ERR,page,https://santis.club/admin/audit-button.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/massagen/royal-thai-massage/index.html,https://santis.club/de/massagen/royal-thai-massage/index.html,ERR,page,https://santis.club/de/massagen/royal-thai-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/ru/massages/aromatherapy-massage/index.html,https://santis.club/ru/massages/aromatherapy-massage/index.html,ERR,page,https://santis.club/ru/massages/aromatherapy-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/hamam/algae-ritual.html,https://santis.club/tr/hamam/algae-ritual.html,ERR,page,https://santis.club/tr/hamam/algae-ritual.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/ru/massages/bronze-massage/index.html,https://santis.club/ru/massages/bronze-massage/index.html,ERR,page,https://santis.club/ru/massages/bronze-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/untitled/abhyanga-masaza/index.html,https://santis.club/sr/untitled/abhyanga-masaza/index.html,ERR,page,https://santis.club/sr/untitled/abhyanga-masaza/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/fr/massages/massage-bronze/index.html,https://santis.club/fr/massages/massage-bronze/index.html,ERR,page,https://santis.club/fr/massages/massage-bronze/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/cilt-bakimi/index.html,https://santis.club/tr/cilt-bakimi/index.html,ERR,page,https://santis.club/tr/cilt-bakimi/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/hamam/chocolate-ritual.html,https://santis.club/tr/hamam/chocolate-ritual.html,ERR,page,https://santis.club/tr/hamam/chocolate-ritual.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/_legacy_content/masajlar/kraliyet-thai-masaji/index.html,https://santis.club/_legacy_content/masajlar/kraliyet-thai-masaji/index.html,ERR,page,https://santis.club/_legacy_content/masajlar/kraliyet-thai-masaji/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
http://localhost:8000/,http://localhost:8000/,200,page,http://localhost:8000/,264,,
http://localhost:8000/tr/urunler/detay.html?product=wabi-sabi,http://localhost:8000/tr/urunler/detay.html?product=wabi-sabi,200,page,http://localhost:8000/tr/urunler/detay.html?product=wabi-sabi,274,,
http://localhost:8000/tr/urunler/detay.html?product=thai-massage,http://localhost:8000/tr/urunler/detay.html?product=thai-massage,200,page,http://localhost:8000/tr/urunler/detay.html?product=thai-massage,31,,
http://localhost:8000/tr/urunler/detay.html?product=roman-bath,http://localhost:8000/tr/urunler/detay.html?product=roman-bath,200,page,http://localhost:8000/tr/urunler/detay.html?product=roman-bath,277,,
http://localhost:8000/tr/cilt-bakimi/index.html,http://localhost:8000/tr/cilt-bakimi/index.html,200,page,http://localhost:8000/tr/cilt-bakimi/index.html,20,,
http://localhost:8000/tr/urunler/detay.html?product=osmanli-ritueli,http://localhost:8000/tr/urunler/detay.html?product=osmanli-ritueli,200,page,http://localhost:8000/tr/urunler/detay.html?product=osmanli-ritueli,276,,
http://localhost:8000/tr/hamam/index.html,http://localhost:8000/tr/hamam/index.html,200,page,http://localhost:8000/tr/hamam/index.html,28,,
http://localhost:8000/tr/masajlar/index.html,http://localhost:8000/tr/masajlar/index.html,200,page,http://localhost:8000/tr/masajlar/index.html,17,,
http://localhost:8000/tr/urunler/index.html,http://localhost:8000/tr/urunler/index.html,200,page,http://localhost:8000/tr/urunler/index.html,24,,
http://localhost:8000/tr/galeri/index.html,http://localhost:8000/tr/galeri/index.html,200,page,http://localhost:8000/tr/galeri/index.html,272,,
http://localhost:8000/assets/css/fonts.css,http://localhost:8000/assets/css/fonts.css,200,asset,http://localhost:8000/assets/css/fonts.css,4,,http://localhost:8000/
http://localhost:8000/manifest.json,http://localhost:8000/manifest.json,200,asset,http://localhost:8000/manifest.json,3,,http://localhost:8000/
http://localhost:8000/assets/img/icons/icon-192x192.webp,http://localhost:8000/assets/img/icons/icon-192x192.webp,200,asset,http://localhost:8000/assets/img/icons/icon-192x192.webp,4,,http://localhost:8000/
http://localhost:8000/assets/css/style.css?v=5.1,http://localhost:8000/assets/css/style.css?v=5.1,200,asset,http://localhost:8000/assets/css/style.css?v=5.1,5,,http://localhost:8000/
http://localhost:8000/assets/css/editorial.css?v=5.1,http://localhost:8000/assets/css/editorial.css?v=5.1,200,asset,http://localhost:8000/assets/css/editorial.css?v=5.1,3,,http://localhost:8000/
http://localhost:8000/assets/css/bento-grid.css?v=5.1,http://localhost:8000/assets/css/bento-grid.css?v=5.1,200,asset,http://localhost:8000/assets/css/bento-grid.css?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/css/modules/cards.css?v=5.1,http://localhost:8000/assets/css/modules/cards.css?v=5.1,200,asset,http://localhost:8000/assets/css/modules/cards.css?v=5.1,3,,http://localhost:8000/
http://localhost:8000/assets/css/gallery.css?v=5.1,http://localhost:8000/assets/css/gallery.css?v=5.1,200,asset,http://localhost:8000/assets/css/gallery.css?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/css/video-hero.css?v=5.1,http://localhost:8000/assets/css/video-hero.css?v=5.1,200,asset,http://localhost:8000/assets/css/video-hero.css?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/img/cards/hammam.webp,http://localhost:8000/assets/img/cards/hammam.webp,200,asset,http://localhost:8000/assets/img/cards/hammam.webp,7,,http://localhost:8000/
http://localhost:8000/assets/js/core_data_loader.js?v=5.1,http://localhost:8000/assets/js/core_data_loader.js?v=5.1,200,asset,http://localhost:8000/assets/js/core_data_loader.js?v=5.1,8,,http://localhost:8000/
http://localhost:8000/assets/js/loaders/data-bridge.js?v=5.5,http://localhost:8000/assets/js/loaders/data-bridge.js?v=5.5,200,asset,http://localhost:8000/assets/js/loaders/data-bridge.js?v=5.5,5,,http://localhost:8000/
http://localhost:8000/assets/js/url-normalizer.js?v=5.1,http://localhost:8000/assets/js/url-normalizer.js?v=5.1,200,asset,http://localhost:8000/assets/js/url-normalizer.js?v=5.1,5,,http://localhost:8000/
http://localhost:8000/assets/js/routes.js?v=5.1,http://localhost:8000/assets/js/routes.js?v=5.1,200,asset,http://localhost:8000/assets/js/routes.js?v=5.1,3,,http://localhost:8000/
http://localhost:8000/assets/js/concierge-engine.js?v=5.1,http://localhost:8000/assets/js/concierge-engine.js?v=5.1,200,asset,http://localhost:8000/assets/js/concierge-engine.js?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/js/loader.js?v=5.1,http://localhost:8000/assets/js/loader.js?v=5.1,200,asset,http://localhost:8000/assets/js/loader.js?v=5.1,3,,http://localhost:8000/
http://localhost:8000/assets/js/santis-nav.js?v=5.1,http://localhost:8000/assets/js/santis-nav.js?v=5.1,200,asset,http://localhost:8000/assets/js/santis-nav.js?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/js/language-switcher.js?v=5.1,http://localhost:8000/assets/js/language-switcher.js?v=5.1,200,asset,http://localhost:8000/assets/js/language-switcher.js?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/js/home-products.js?v=5.5,http://localhost:8000/assets/js/home-products.js?v=5.5,200,asset,http://localhost:8000/assets/js/home-products.js?v=5.5,4,,http://localhost:8000/
http://localhost:8000/assets/js/global-trends.js?v=5.1,http://localhost:8000/assets/js/global-trends.js?v=5.1,200,asset,http://localhost:8000/assets/js/global-trends.js?v=5.1,3,,http://localhost:8000/
http://localhost:8000/assets/js/card-effects.js?v=5.1,http://localhost:8000/assets/js/card-effects.js?v=5.1,200,asset,http://localhost:8000/assets/js/card-effects.js?v=5.1,4,,http://localhost:8000/
http://localhost:8000/assets/js/santis-hologram.js?v=5.1,http://localhost:8000/assets/js/santis-hologram.js?v=5.1,200,asset,http://localhost:8000/assets/js/santis-hologram.js?v=5.1,3,,http://localhost:8000/
http://localhost:8000/assets/js/app.js?v=5.1,http://localhost:8000/assets/js/app.js?v=5.1,200,asset,http://localhost:8000/assets/js/app.js?v=5.1,5,,http://localhost:8000/
http://localhost:8000/assets/js/santis-scroll.js?v=1.0,http://localhost:8000/assets/js/santis-scroll.js?v=1.0,200,asset,http://localhost:8000/assets/js/santis-scroll.js?v=1.0,4,,http://localhost:8000/
http://localhost:8000/assets/js/santis-transition.js?v=1.0,http://localhost:8000/assets/js/santis-transition.js?v=1.0,200,asset,http://localhost:8000/assets/js/santis-transition.js?v=1.0,4,,http://localhost:8000/
https://santis.club/templates/service-detail.html,https://santis.club/templates/service-detail.html,ERR,page,https://santis.club/templates/service-detail.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/urunler/detay.html,https://santis.club/tr/urunler/detay.html,ERR,page,https://santis.club/tr/urunler/detay.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/galeri/index.html,https://santis.club/tr/galeri/index.html,ERR,page,https://santis.club/tr/galeri/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/masaze/tok-sen-masaza/index.html,https://santis.club/sr/masaze/tok-sen-masaza/index.html,ERR,page,https://santis.club/sr/masaze/tok-sen-masaza/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/tr/hamam/ottoman-hammam-tradition.html,https://santis.club/tr/hamam/ottoman-hammam-tradition.html,ERR,page,https://santis.club/tr/hamam/ottoman-hammam-tradition.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/untitled/g5-vibro-skulpturiranje/index.html,https://santis.club/sr/untitled/g5-vibro-skulpturiranje/index.html,ERR,page,https://santis.club/sr/untitled/g5-vibro-skulpturiranje/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/massages/classic-swedish-massage/index.html,https://santis.club/en/massages/classic-swedish-massage/index.html,ERR,page,https://santis.club/en/massages/classic-swedish-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/service-detail.html,https://santis.club/service-detail.html,ERR,page,https://santis.club/service-detail.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/ru/massages/royal-thai-massage/index.html,https://santis.club/ru/massages/royal-thai-massage/index.html,ERR,page,https://santis.club/ru/massages/royal-thai-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
